payment_id,policy_id,payment_date,amount,payment_method
2683,634,2025-06-20,1186.22,Carte
2684,634,2025-07-05,1186.22,Virement
2685,634,2025-07-20,1186.22,Virement
2686,634,2025-08-04,1186.22,Carte
2687,634,2025-08-19,1186.22,Cheque
2688,634,2025-09-03,1186.22,Carte
2689,634,2025-09-18,1186.22,Especes
2690,634,2025-10-03,1186.22,Virement
2691,634,2025-10-18,1186.22,Virement
2692,635,2022-10-02,5897.36,Carte
2693,635,2022-12-01,5897.36,Especes
2694,635,2023-01-31,5897.36,Carte
2695,635,2023-04-02,5897.36,Cheque
2696,635,2023-06-02,5897.36,Virement
2697,635,2023-08-02,5897.36,Virement
2698,635,2023-10-02,5897.36,Cheque
2699,635,2023-12-01,5897.36,Especes
2700,635,2024-01-31,5897.36,Virement
2701,635,2024-04-01,5897.36,Virement
2702,635,2024-06-01,5897.36,Cheque
2703,635,2024-08-01,5897.36,Virement
2704,636,2024-03-04,5198.47,Virement
2705,636,2024-06-03,5198.47,Especes
2706,636,2024-09-02,5198.47,Carte
2707,636,2024-12-02,5198.47,Carte
2708,637,2026-04-15,37763.05,Cheque
2709,637,2026-07-14,37763.05,Cheque
2710,638,2026-04-01,4892.84,Cheque
2711,638,2026-06-30,4892.84,Virement
2712,639,2025-11-09,36003.25,Cheque
2713,639,2026-05-10,36003.25,Carte
2714,640,2025-05-30,13023.69,Virement
2715,640,2025-11-28,13023.69,Virement
2716,640,2026-05-30,13023.69,Cheque
2717,641,2024-12-02,35322.43,Carte
2718,642,2026-02-14,53462.06,Cheque
2719,643,2023-08-20,1562.26,Cheque
2720,643,2023-09-19,1562.26,Carte
2721,643,2023-10-19,1562.26,Cheque
2722,643,2023-11-19,1562.26,Especes
2723,643,2023-12-19,1562.26,Carte
2724,643,2024-01-19,1562.26,Carte
2725,643,2024-02-18,1562.26,Cheque
2726,643,2024-03-19,1562.26,Cheque
2727,643,2024-04-19,1562.26,Carte
2728,643,2024-05-19,1562.26,Especes
2729,643,2024-06-19,1562.26,Cheque
2730,643,2024-07-19,1562.26,Carte
2731,644,2022-12-07,9416.3,Cheque
2732,644,2023-03-08,9416.3,Cheque
2733,644,2023-06-07,9416.3,Cheque
2734,644,2023-09-06,9416.3,Carte
2735,645,2024-08-07,20195.85,Virement
2736,646,2024-03-16,4183.36,Carte
2737,646,2024-06-15,4183.36,Virement
2738,646,2024-09-14,4183.36,Especes
2739,646,2024-12-14,4183.36,Cheque
2740,647,2024-07-20,3688.05,Virement
2741,647,2024-09-03,3688.05,Virement
2742,647,2024-10-18,3688.05,Cheque
2743,647,2024-12-02,3688.05,Virement
2744,648,2026-01-11,2833.92,Carte
2745,648,2026-07-12,2833.92,Especes
2746,649,2022-06-24,34754.77,Cheque
2747,650,2024-02-15,1523.03,Virement
2748,650,2024-04-15,1523.03,Especes
2749,650,2024-06-15,1523.03,Especes
2750,650,2024-08-15,1523.03,Especes
2751,650,2024-10-15,1523.03,Cheque
2752,650,2024-12-15,1523.03,Especes
2753,650,2025-02-14,1523.03,Cheque
2754,650,2025-04-15,1523.03,Especes
2755,650,2025-06-15,1523.03,Especes
2756,650,2025-08-15,1523.03,Carte
2757,650,2025-10-15,1523.03,Virement
2758,650,2025-12-15,1523.03,Virement
2759,651,2022-11-29,3207.35,Carte
2760,651,2023-01-13,3207.35,Virement
2761,651,2023-02-27,3207.35,Especes
2762,651,2023-04-13,3207.35,Especes
2763,652,2026-02-04,5026.83,Especes
2764,652,2026-05-06,5026.83,Virement
2765,652,2026-08-05,5026.83,Especes
2766,653,2022-01-08,2388.81,Cheque
2767,653,2022-03-09,2388.81,Especes
2768,653,2022-05-09,2388.81,Virement
2769,653,2022-07-09,2388.81,Virement
2770,653,2022-09-08,2388.81,Virement
2771,653,2022-11-08,2388.81,Especes
2772,653,2023-01-08,2388.81,Cheque
2773,653,2023-03-09,2388.81,Especes
2774,653,2023-05-09,2388.81,Virement
2775,653,2023-07-09,2388.81,Carte
2776,653,2023-09-08,2388.81,Virement
2777,653,2023-11-08,2388.81,Especes
2778,654,2025-05-30,12852.26,Carte
2779,654,2025-11-28,12852.26,Especes
2780,655,2024-06-23,14018.25,Cheque
2781,655,2024-08-07,14018.25,Cheque
2782,655,2024-09-21,14018.25,Virement
2783,655,2024-11-05,14018.25,Especes
2784,656,2025-06-23,14757.1,Especes
2785,656,2026-06-23,14757.1,Especes
2786,657,2022-04-23,1451.96,Cheque
2787,657,2022-06-22,1451.96,Virement
2788,657,2022-08-22,1451.96,Cheque
2789,657,2022-10-22,1451.96,Virement
2790,657,2022-12-22,1451.96,Cheque
2791,657,2023-02-21,1451.96,Cheque
2792,657,2023-04-23,1451.96,Carte
2793,657,2023-06-22,1451.96,Carte
2794,657,2023-08-22,1451.96,Especes
2795,657,2023-10-22,1451.96,Virement
2796,657,2023-12-22,1451.96,Especes
2797,657,2024-02-21,1451.96,Virement
2798,658,2023-11-10,5858.05,Virement
2799,658,2024-02-08,5858.05,Especes
2800,659,2025-06-05,34202.98,Virement
2801,660,2024-07-21,5908.02,Cheque
2802,660,2025-01-19,5908.02,Cheque
2803,660,2025-07-21,5908.02,Carte
2804,660,2026-01-19,5908.02,Virement
2805,661,2023-10-24,20706.77,Especes
2806,661,2024-04-23,20706.77,Carte
2807,662,2023-08-23,1754.55,Carte
2808,662,2023-09-22,1754.55,Especes
2809,662,2023-10-22,1754.55,Carte
2810,662,2023-11-22,1754.55,Especes
2811,662,2023-12-22,1754.55,Carte
2812,662,2024-01-22,1754.55,Carte
2813,662,2024-02-21,1754.55,Cheque
2814,662,2024-03-22,1754.55,Virement
2815,662,2024-04-22,1754.55,Virement
2816,662,2024-05-22,1754.55,Especes
2817,662,2024-06-22,1754.55,Virement
2818,662,2024-07-22,1754.55,Virement
2819,663,2024-12-10,30874.88,Cheque
2820,663,2025-03-10,30874.88,Virement
2821,664,2024-09-17,45989.44,Especes
2822,665,2025-05-31,8894.9,Carte
2823,665,2025-08-30,8894.9,Virement
2824,665,2025-11-29,8894.9,Carte
2825,665,2026-02-28,8894.9,Virement
2826,666,2025-06-12,5350.68,Carte
2827,666,2025-12-11,5350.68,Virement
2828,666,2026-06-12,5350.68,Virement
2829,667,2025-06-02,13565.92,Cheque
2830,667,2025-08-31,13565.92,Cheque
2831,668,2024-08-10,50852.96,Carte
2832,669,2024-04-27,10006.89,Carte
2833,669,2024-06-11,10006.89,Virement
2834,669,2024-07-26,10006.89,Cheque
2835,669,2024-09-09,10006.89,Carte
2836,670,2025-08-04,3837.56,Carte
2837,670,2025-08-19,3837.56,Cheque
2838,670,2025-09-03,3837.56,Virement
2839,670,2025-09-18,3837.56,Carte
2840,670,2025-10-03,3837.56,Virement
2841,670,2025-10-18,3837.56,Cheque
2842,670,2025-11-02,3837.56,Especes
2843,670,2025-11-17,3837.56,Carte
2844,670,2025-12-02,3837.56,Cheque
2845,670,2025-12-17,3837.56,Carte
2846,670,2026-01-01,3837.56,Cheque
2847,670,2026-01-16,3837.56,Virement
2848,671,2024-11-03,1778.11,Carte
2849,671,2025-01-02,1778.11,Especes
2850,671,2025-03-04,1778.11,Cheque
2851,671,2025-05-04,1778.11,Especes
2852,671,2025-07-04,1778.11,Cheque
2853,671,2025-09-03,1778.11,Virement
2854,671,2025-11-03,1778.11,Especes
2855,671,2026-01-02,1778.11,Cheque
2856,671,2026-03-04,1778.11,Especes
2857,671,2026-05-04,1778.11,Especes
2858,671,2026-07-04,1778.11,Especes
2859,671,2026-09-03,1778.11,Virement
2860,672,2024-03-22,7478.06,Especes
2861,672,2024-09-20,7478.06,Especes
2862,672,2025-03-22,7478.06,Cheque
2863,672,2025-09-20,7478.06,Carte
2864,673,2023-11-08,16450.78,Cheque
2865,673,2024-05-08,16450.78,Carte
2866,674,2024-09-13,6233.6,Cheque
2867,674,2024-10-28,6233.6,Cheque
2868,674,2024-12-12,6233.6,Virement
2869,674,2025-01-26,6233.6,Virement
2870,675,2026-05-25,75667.4,Cheque
2871,676,2025-02-11,2663.79,Carte
2872,676,2025-08-12,2663.79,Cheque
2873,676,2026-02-11,2663.79,Especes
2874,676,2026-08-12,2663.79,Virement
2875,677,2022-11-02,26416.63,Carte
2876,677,2023-05-03,26416.63,Virement
2877,678,2025-03-15,9259.15,Especes
2878,678,2026-03-15,9259.15,Especes
2879,679,2025-12-15,8711.1,Cheque
2880,679,2026-03-16,8711.1,Carte
2881,679,2026-06-15,8711.1,Especes
2882,680,2024-02-01,15197.67,Virement
2883,680,2024-08-01,15197.67,Especes
2884,681,2022-08-18,14596.75,Virement
2885,681,2023-02-16,14596.75,Cheque
2886,682,2024-11-02,33970.76,Virement
2887,682,2025-01-31,33970.76,Virement
2888,683,2024-09-17,10146.44,Cheque
2889,683,2025-03-18,10146.44,Cheque
2890,683,2025-09-17,10146.44,Especes
2891,683,2026-03-18,10146.44,Virement
2892,684,2026-08-11,11363.07,Cheque
2893,685,2024-03-04,17972.15,Especes
2894,685,2024-09-02,17972.15,Virement
2895,685,2025-03-04,17972.15,Especes
2896,685,2025-09-02,17972.15,Especes
2897,686,2023-11-14,13753.34,Especes
2898,686,2024-02-13,13753.34,Cheque
2899,686,2024-05-14,13753.34,Especes
2900,686,2024-08-13,13753.34,Cheque
2901,687,2022-02-16,3045.61,Cheque
2902,687,2022-04-17,3045.61,Carte
2903,687,2022-06-17,3045.61,Cheque
2904,687,2022-08-17,3045.61,Carte
2905,687,2022-10-17,3045.61,Cheque
2906,687,2022-12-17,3045.61,Especes
2907,687,2023-02-16,3045.61,Virement
2908,687,2023-04-17,3045.61,Cheque
2909,687,2023-06-17,3045.61,Especes
2910,687,2023-08-17,3045.61,Carte
2911,687,2023-10-17,3045.61,Virement
2912,687,2023-12-17,3045.61,Virement
2913,688,2023-01-30,3867.39,Especes
2914,688,2023-05-01,3867.39,Especes
2915,688,2023-07-31,3867.39,Carte
2916,688,2023-10-30,3867.39,Especes
2917,689,2023-07-13,1840.61,Cheque
2918,689,2023-07-28,1840.61,Especes
2919,689,2023-08-12,1840.61,Virement
2920,689,2023-08-27,1840.61,Virement
2921,689,2023-09-11,1840.61,Cheque
2922,689,2023-09-26,1840.61,Especes
2923,689,2023-10-11,1840.61,Carte
2924,689,2023-10-26,1840.61,Carte
2925,689,2023-11-10,1840.61,Virement
2926,689,2023-11-25,1840.61,Virement
2927,689,2023-12-10,1840.61,Especes
2928,689,2023-12-25,1840.61,Cheque
2929,690,2023-02-28,2563.69,Carte
2930,690,2023-04-29,2563.69,Cheque
2931,690,2023-06-29,2563.69,Cheque
2932,690,2023-08-29,2563.69,Virement
2933,690,2023-10-29,2563.69,Especes
2934,690,2023-12-29,2563.69,Cheque
2935,690,2024-02-28,2563.69,Carte
2936,690,2024-04-28,2563.69,Carte
2937,690,2024-06-28,2563.69,Carte
2938,690,2024-08-28,2563.69,Especes
2939,690,2024-10-28,2563.69,Especes
2940,690,2024-12-28,2563.69,Especes
2941,691,2025-03-21,1332.88,Especes
2942,691,2025-04-05,1332.88,Carte
2943,691,2025-04-20,1332.88,Cheque
2944,691,2025-05-05,1332.88,Virement
2945,691,2025-05-20,1332.88,Carte
2946,691,2025-06-04,1332.88,Especes
2947,691,2025-06-19,1332.88,Cheque
2948,691,2025-07-04,1332.88,Virement
2949,691,2025-07-19,1332.88,Virement
2950,691,2025-08-03,1332.88,Especes
2951,691,2025-08-18,1332.88,Virement
2952,691,2025-09-02,1332.88,Carte
2953,692,2022-04-14,1811.63,Virement
2954,692,2022-04-29,1811.63,Especes
2955,692,2022-05-14,1811.63,Especes
2956,692,2022-05-29,1811.63,Especes
2957,692,2022-06-13,1811.63,Carte
2958,692,2022-06-28,1811.63,Virement
2959,692,2022-07-13,1811.63,Carte
2960,692,2022-07-28,1811.63,Especes
2961,692,2022-08-12,1811.63,Especes
2962,692,2022-08-27,1811.63,Cheque
2963,692,2022-09-11,1811.63,Virement
2964,692,2022-09-26,1811.63,Virement
2965,693,2022-04-21,11396.99,Cheque
2966,693,2022-06-05,11396.99,Virement
2967,693,2022-07-20,11396.99,Cheque
2968,693,2022-09-03,11396.99,Especes
2969,694,2025-06-16,9686.61,Virement
2970,694,2025-09-15,9686.61,Especes
2971,694,2025-12-15,9686.61,Especes
2972,694,2026-03-16,9686.61,Carte
2973,695,2026-03-28,20275.26,Carte
2974,696,2022-07-19,3218.62,Cheque
2975,696,2022-08-18,3218.62,Cheque
2976,696,2022-09-17,3218.62,Cheque
2977,696,2022-10-18,3218.62,Carte
2978,696,2022-11-17,3218.62,Carte
2979,696,2022-12-18,3218.62,Especes
2980,696,2023-01-17,3218.62,Carte
2981,696,2023-02-16,3218.62,Cheque
2982,696,2023-03-19,3218.62,Carte
2983,696,2023-04-18,3218.62,Especes
2984,696,2023-05-19,3218.62,Cheque
2985,696,2023-06-18,3218.62,Especes
2986,697,2023-04-20,7155.82,Carte
2987,697,2023-06-04,7155.82,Carte
2988,697,2023-07-19,7155.82,Carte
2989,697,2023-09-02,7155.82,Carte
2990,698,2023-01-11,37517.93,Carte
2991,698,2024-01-11,37517.93,Cheque
2992,699,2024-09-25,11960.95,Carte
2993,699,2024-12-24,11960.95,Cheque
2994,700,2023-08-02,6079.97,Cheque
2995,700,2023-11-01,6079.97,Cheque
2996,700,2024-01-31,6079.97,Virement
2997,700,2024-05-01,6079.97,Especes
2998,701,2023-10-30,44225.31,Virement
2999,702,2025-04-24,8578.63,Cheque
3000,702,2025-07-24,8578.63,Cheque
3001,702,2025-10-23,8578.63,Carte
3002,702,2026-01-22,8578.63,Cheque
3003,703,2022-05-16,8123.57,Carte
3004,703,2022-08-15,8123.57,Cheque
3005,703,2022-11-14,8123.57,Carte
3006,703,2023-02-13,8123.57,Carte
3007,704,2025-01-20,9132.7,Especes
3008,704,2026-01-20,9132.7,Cheque
3009,705,2022-08-23,27882.26,Especes
3010,705,2023-08-23,27882.26,Virement
3011,706,2023-09-23,2469.85,Cheque
3012,706,2023-12-23,2469.85,Virement
3013,706,2024-03-23,2469.85,Especes
3014,706,2024-06-22,2469.85,Virement
3015,707,2023-11-02,29349.67,Virement
3016,707,2024-05-02,29349.67,Virement
3017,708,2026-03-31,11184.92,Virement
3018,708,2026-05-15,11184.92,Carte
3019,708,2026-06-29,11184.92,Carte
3020,708,2026-08-13,11184.92,Carte
3021,709,2023-02-05,30445.51,Especes
3022,709,2023-05-06,30445.51,Carte
3023,710,2024-06-09,11097.58,Especes
3024,710,2024-12-08,11097.58,Virement
3025,710,2025-06-09,11097.58,Virement
3026,710,2025-12-08,11097.58,Virement
3027,711,2025-06-06,8297.22,Virement
3028,711,2025-12-05,8297.22,Cheque
3029,711,2026-06-06,8297.22,Especes
3030,712,2025-01-29,5014.76,Virement
3031,712,2025-04-29,5014.76,Especes
3032,713,2022-03-05,25110.04,Virement
3033,714,2024-04-11,3842.62,Carte
3034,714,2024-05-11,3842.62,Cheque
3035,714,2024-06-10,3842.62,Carte
3036,714,2024-07-11,3842.62,Cheque
3037,714,2024-08-10,3842.62,Virement
3038,714,2024-09-10,3842.62,Cheque
3039,714,2024-10-10,3842.62,Carte
3040,714,2024-11-09,3842.62,Cheque
3041,714,2024-12-10,3842.62,Cheque
3042,714,2025-01-09,3842.62,Cheque
3043,714,2025-02-09,3842.62,Virement
3044,714,2025-03-11,3842.62,Virement
3045,715,2023-01-21,1532.01,Carte
3046,715,2023-03-22,1532.01,Carte
3047,715,2023-05-22,1532.01,Virement
3048,715,2023-07-22,1532.01,Carte
3049,715,2023-09-21,1532.01,Virement
3050,715,2023-11-21,1532.01,Virement
3051,715,2024-01-21,1532.01,Carte
3052,715,2024-03-21,1532.01,Cheque
3053,715,2024-05-21,1532.01,Especes
3054,715,2024-07-21,1532.01,Especes
3055,715,2024-09-20,1532.01,Cheque
3056,715,2024-11-20,1532.01,Virement
3057,716,2023-08-14,5694.91,Carte
3058,716,2024-08-13,5694.91,Especes
3059,717,2026-01-17,2147,Especes
3060,717,2026-02-16,2147,Carte
3061,717,2026-03-18,2147,Cheque
3062,717,2026-04-18,2147,Carte
3063,717,2026-05-18,2147,Carte
3064,717,2026-06-18,2147,Cheque
3065,717,2026-07-18,2147,Cheque
3066,717,2026-08-17,2147,Cheque
3067,718,2025-08-08,31224.12,Especes
3068,719,2025-06-30,11815.92,Especes
3069,719,2025-08-14,11815.92,Carte
3070,719,2025-09-28,11815.92,Cheque
3071,719,2025-11-12,11815.92,Especes
3072,720,2023-12-29,15573.73,Carte
3073,720,2024-03-28,15573.73,Cheque
3074,721,2025-12-29,1272.48,Carte
3075,721,2026-02-27,1272.48,Especes
3076,721,2026-04-29,1272.48,Especes
3077,721,2026-06-29,1272.48,Carte
3078,721,2026-08-29,1272.48,Virement
3079,722,2022-03-19,18373.53,Virement
3080,722,2023-03-19,18373.53,Carte
3081,723,2022-10-18,23954.1,Virement
3082,723,2023-10-18,23954.1,Virement
3083,724,2024-08-10,1061.52,Carte
3084,724,2024-10-09,1061.52,Carte
3085,724,2024-12-09,1061.52,Virement
3086,724,2025-02-08,1061.52,Especes
3087,724,2025-04-10,1061.52,Especes
3088,724,2025-06-10,1061.52,Cheque
3089,724,2025-08-10,1061.52,Virement
3090,724,2025-10-09,1061.52,Cheque
3091,724,2025-12-09,1061.52,Virement
3092,724,2026-02-08,1061.52,Virement
3093,724,2026-04-10,1061.52,Virement
3094,724,2026-06-10,1061.52,Virement
3095,725,2025-07-15,14956.06,Carte
3096,725,2026-01-13,14956.06,Virement
3097,725,2026-07-15,14956.06,Carte
3098,726,2025-06-09,3468.79,Virement
3099,726,2025-06-24,3468.79,Especes
3100,726,2025-07-09,3468.79,Cheque
3101,726,2025-07-24,3468.79,Especes
3102,726,2025-08-08,3468.79,Especes
3103,726,2025-08-23,3468.79,Especes
3104,726,2025-09-07,3468.79,Carte
3105,726,2025-09-22,3468.79,Carte
3106,726,2025-10-07,3468.79,Especes
3107,726,2025-10-22,3468.79,Carte
3108,726,2025-11-06,3468.79,Cheque
3109,726,2025-11-21,3468.79,Carte
3110,727,2024-11-15,27218.96,Cheque
3111,727,2025-05-16,27218.96,Carte
3112,728,2022-12-10,2860.57,Virement
3113,728,2022-12-25,2860.57,Virement
3114,728,2023-01-09,2860.57,Carte
3115,728,2023-01-24,2860.57,Carte
3116,728,2023-02-08,2860.57,Especes
3117,728,2023-02-23,2860.57,Virement
3118,728,2023-03-10,2860.57,Carte
3119,728,2023-03-25,2860.57,Cheque
3120,728,2023-04-09,2860.57,Carte
3121,728,2023-04-24,2860.57,Carte
3122,728,2023-05-09,2860.57,Cheque
3123,728,2023-05-24,2860.57,Cheque
3124,729,2022-05-06,2213.38,Cheque
3125,729,2022-07-05,2213.38,Virement
3126,729,2022-09-04,2213.38,Carte
3127,729,2022-11-04,2213.38,Especes
3128,729,2023-01-04,2213.38,Cheque
3129,729,2023-03-06,2213.38,Cheque
3130,729,2023-05-06,2213.38,Especes
3131,729,2023-07-05,2213.38,Virement
3132,729,2023-09-04,2213.38,Especes
3133,729,2023-11-04,2213.38,Especes
3134,729,2024-01-04,2213.38,Carte
3135,729,2024-03-05,2213.38,Cheque
3136,730,2026-07-15,2654.26,Virement
3137,731,2026-05-25,13171.15,Virement
3138,732,2026-02-27,21085.99,Virement
3139,732,2026-05-28,21085.99,Virement
3140,733,2024-01-28,35675.16,Carte
3141,734,2023-12-04,4877.55,Especes
3142,734,2023-12-19,4877.55,Carte
3143,734,2024-01-03,4877.55,Virement
3144,734,2024-01-18,4877.55,Virement
3145,734,2024-02-02,4877.55,Especes
3146,734,2024-02-17,4877.55,Virement
3147,734,2024-03-03,4877.55,Especes
3148,734,2024-03-18,4877.55,Especes
3149,734,2024-04-02,4877.55,Cheque
3150,734,2024-04-17,4877.55,Especes
3151,734,2024-05-02,4877.55,Virement
3152,734,2024-05-17,4877.55,Especes
3153,735,2026-03-22,5518.51,Especes
3154,735,2026-04-21,5518.51,Virement
3155,735,2026-05-21,5518.51,Carte
3156,735,2026-06-21,5518.51,Cheque
3157,735,2026-07-21,5518.51,Carte
3158,735,2026-08-21,5518.51,Virement
3159,736,2023-03-08,13913.88,Carte
3160,736,2024-03-07,13913.88,Virement
3161,737,2022-04-18,35880.67,Virement
3162,738,2024-02-17,13525.7,Cheque
3163,738,2025-02-16,13525.7,Especes
3164,739,2022-01-25,75633.35,Cheque
3165,740,2022-07-19,3640.34,Especes
3166,740,2022-09-17,3640.34,Virement
3167,740,2022-11-17,3640.34,Cheque
3168,740,2023-01-17,3640.34,Cheque
3169,740,2023-03-19,3640.34,Virement
3170,740,2023-05-19,3640.34,Cheque
3171,740,2023-07-19,3640.34,Especes
3172,740,2023-09-17,3640.34,Cheque
3173,740,2023-11-17,3640.34,Carte
3174,740,2024-01-17,3640.34,Especes
3175,740,2024-03-18,3640.34,Especes
3176,740,2024-05-18,3640.34,Especes
3177,741,2023-11-18,9674.03,Especes
3178,741,2024-05-18,9674.03,Especes
3179,742,2024-08-02,5412.12,Cheque
3180,742,2024-10-01,5412.12,Carte
3181,742,2024-12-01,5412.12,Especes
3182,742,2025-01-31,5412.12,Especes
3183,742,2025-04-02,5412.12,Carte
3184,742,2025-06-02,5412.12,Especes
3185,742,2025-08-02,5412.12,Cheque
3186,742,2025-10-01,5412.12,Carte
3187,742,2025-12-01,5412.12,Virement
3188,742,2026-01-31,5412.12,Carte
3189,742,2026-04-02,5412.12,Virement
3190,742,2026-06-02,5412.12,Cheque
3191,743,2024-11-30,26298.39,Carte
3192,744,2025-10-09,13106.51,Virement
3193,744,2025-11-23,13106.51,Especes
3194,744,2026-01-07,13106.51,Especes
3195,744,2026-02-21,13106.51,Cheque
3196,745,2025-11-04,2568.19,Carte
3197,745,2025-12-04,2568.19,Virement
3198,745,2026-01-03,2568.19,Cheque
3199,745,2026-02-03,2568.19,Virement
3200,745,2026-03-05,2568.19,Virement
3201,745,2026-04-05,2568.19,Virement
3202,745,2026-05-05,2568.19,Carte
3203,745,2026-06-04,2568.19,Virement
3204,745,2026-07-05,2568.19,Especes
3205,745,2026-08-04,2568.19,Virement
3206,745,2026-09-04,2568.19,Carte
3207,746,2022-02-18,4784.34,Virement
3208,746,2022-08-19,4784.34,Virement
3209,746,2023-02-18,4784.34,Especes
3210,746,2023-08-19,4784.34,Virement
3211,747,2025-12-21,18887.39,Virement
3212,748,2022-08-16,6487.55,Virement
3213,748,2023-08-16,6487.55,Cheque
3214,749,2023-07-21,30766.65,Especes
3215,749,2024-01-19,30766.65,Carte
3216,750,2022-11-28,1642.09,Especes
3217,750,2022-12-13,1642.09,Cheque
3218,750,2022-12-28,1642.09,Cheque
3219,750,2023-01-12,1642.09,Cheque
3220,750,2023-01-27,1642.09,Cheque
3221,750,2023-02-11,1642.09,Especes
3222,750,2023-02-26,1642.09,Virement
3223,750,2023-03-13,1642.09,Especes
3224,750,2023-03-28,1642.09,Carte
3225,750,2023-04-12,1642.09,Carte
3226,750,2023-04-27,1642.09,Especes
3227,750,2023-05-12,1642.09,Especes
3228,751,2023-06-13,11503.42,Carte
3229,751,2023-12-12,11503.42,Carte
3230,752,2023-01-01,4126.95,Virement
3231,752,2023-03-02,4126.95,Virement
3232,752,2023-05-02,4126.95,Cheque
3233,752,2023-07-02,4126.95,Virement
3234,752,2023-09-01,4126.95,Virement
3235,752,2023-11-01,4126.95,Cheque
3236,752,2024-01-01,4126.95,Virement
3237,752,2024-03-01,4126.95,Cheque
3238,752,2024-05-01,4126.95,Cheque
3239,752,2024-07-01,4126.95,Virement
3240,752,2024-08-31,4126.95,Virement
3241,752,2024-10-31,4126.95,Especes
3242,753,2025-06-11,10868.74,Virement
3243,754,2022-05-30,10177.63,Virement
3244,754,2022-07-14,10177.63,Cheque
3245,754,2022-08-28,10177.63,Carte
3246,754,2022-10-12,10177.63,Virement
3247,755,2022-11-01,29210.06,Cheque
3248,755,2023-11-01,29210.06,Virement
3249,756,2022-11-07,5386.02,Especes
3250,756,2023-05-08,5386.02,Carte
3251,756,2023-11-07,5386.02,Carte
3252,756,2024-05-07,5386.02,Especes
3253,757,2024-09-06,44234.77,Cheque
3254,758,2022-01-07,16881.1,Cheque
3255,758,2022-07-08,16881.1,Especes
3256,759,2023-11-14,20598.98,Cheque
3257,760,2024-01-19,26700.19,Carte
3258,760,2025-01-18,26700.19,Especes
3259,761,2025-08-19,4045.41,Carte
3260,761,2025-10-03,4045.41,Cheque
3261,761,2025-11-17,4045.41,Especes
3262,761,2026-01-01,4045.41,Carte
3263,762,2023-09-05,1544.4,Cheque
3264,762,2023-11-04,1544.4,Virement
3265,762,2024-01-04,1544.4,Cheque
3266,762,2024-03-05,1544.4,Especes
3267,762,2024-05-05,1544.4,Virement
3268,762,2024-07-05,1544.4,Carte
3269,762,2024-09-04,1544.4,Carte
3270,762,2024-11-03,1544.4,Especes
3271,762,2025-01-03,1544.4,Virement
3272,762,2025-03-05,1544.4,Cheque
3273,762,2025-05-05,1544.4,Cheque
3274,762,2025-07-05,1544.4,Cheque
3275,763,2022-06-23,46279.02,Carte
3276,764,2026-01-14,6432.96,Especes
3277,764,2026-07-15,6432.96,Especes
3278,765,2024-10-20,10943.34,Cheque
3279,765,2025-04-20,10943.34,Especes
3280,765,2025-10-20,10943.34,Especes
3281,765,2026-04-20,10943.34,Carte
3282,766,2023-11-26,30197.34,Carte
3283,767,2026-07-11,2168.13,Virement
3284,768,2026-02-26,1190.88,Virement
3285,768,2026-04-27,1190.88,Cheque
3286,768,2026-06-27,1190.88,Especes
3287,768,2026-08-27,1190.88,Carte
3288,769,2025-09-01,4022.76,Cheque
3289,769,2025-09-16,4022.76,Cheque
3290,769,2025-10-01,4022.76,Carte
3291,769,2025-10-16,4022.76,Carte
3292,769,2025-10-31,4022.76,Carte
3293,769,2025-11-15,4022.76,Carte
3294,769,2025-11-30,4022.76,Carte
3295,769,2025-12-15,4022.76,Virement
3296,769,2025-12-30,4022.76,Especes
3297,769,2026-01-14,4022.76,Cheque
3298,769,2026-01-29,4022.76,Cheque
3299,769,2026-02-13,4022.76,Carte
3300,770,2022-01-30,6270.47,Cheque
3301,770,2022-03-16,6270.47,Cheque
3302,770,2022-04-30,6270.47,Carte
3303,770,2022-06-14,6270.47,Cheque
3304,771,2025-06-05,5843.43,Carte
3305,771,2025-06-20,5843.43,Virement
3306,771,2025-07-05,5843.43,Virement
3307,771,2025-07-20,5843.43,Carte
3308,771,2025-08-04,5843.43,Especes
3309,771,2025-08-19,5843.43,Carte
3310,771,2025-09-03,5843.43,Especes
3311,771,2025-09-18,5843.43,Cheque
3312,771,2025-10-03,5843.43,Carte
3313,771,2025-10-18,5843.43,Cheque
3314,771,2025-11-02,5843.43,Especes
3315,771,2025-11-17,5843.43,Especes
3316,772,2024-10-15,12740.72,Especes
3317,772,2025-04-15,12740.72,Virement
3318,772,2025-10-15,12740.72,Especes
3319,772,2026-04-15,12740.72,Cheque
3320,773,2023-11-22,60703.87,Especes
3321,774,2023-10-21,2386.18,Especes
3322,774,2023-11-05,2386.18,Virement
3323,774,2023-11-20,2386.18,Virement
3324,774,2023-12-05,2386.18,Especes
3325,774,2023-12-20,2386.18,Cheque
3326,774,2024-01-04,2386.18,Especes
3327,774,2024-01-19,2386.18,Virement
3328,774,2024-02-03,2386.18,Cheque
3329,774,2024-02-18,2386.18,Carte
3330,774,2024-03-04,2386.18,Especes
3331,774,2024-03-19,2386.18,Especes
3332,774,2024-04-03,2386.18,Virement
3333,775,2023-07-15,12272.44,Especes
3334,775,2023-08-29,12272.44,Carte
3335,775,2023-10-13,12272.44,Carte
3336,775,2023-11-27,12272.44,Cheque
3337,776,2024-06-17,8248.31,Cheque
3338,776,2024-08-01,8248.31,Virement
3339,776,2024-09-15,8248.31,Cheque
3340,776,2024-10-30,8248.31,Virement
